ID,parking,renovation,price,time_metro,total_area,house,rooms,combined_bath,separated_bath,passenger_elevator,freight_elevator,windows_to_the_courtyard,windows_to_the_street,windows_facing_the_street_and_yard,loggia,balcony_new,children_allowed,pets_allowed,distance_to_moscow
232555857,0,1,55000.0,12.0,78.0,0,3.0,0,1,1,1,1,0,0,1,0,1,1,14.989407069567575
274094876,1,1,60000.0,12.0,60.0,1,2.0,0,1,1,0,0,1,0,0,2,0,0,14.989407069567575
274473268,0,1,60000.0,12.0,50.2,0,2.0,1,0,1,0,0,1,0,0,1,1,0,14.989407069567575
274378811,0,1,60000.0,12.0,52.0,0,3.0,0,1,1,0,0,0,1,0,1,1,1,14.989407069567575
274945512,0,0,60000.0,12.0,50.0,0,2.0,1,0,1,1,0,0,1,1,0,1,0,14.989407069567575
274831299,0,0,60000.0,12.0,84.6,0,3.0,0,1,1,1,0,0,1,1,1,1,0,14.989407069567575
273401528,0,2,62000.0,12.0,60.0,0,2.0,0,1,2,0,1,0,0,2,0,1,0,14.989407069567575
273859388,2,1,78000.0,12.0,60.0,1,2.0,1,1,0,0,0,0,1,0,0,1,0,14.989407069567575
271673972,0,1,80000.0,12.0,48.0,0,2.0,1,0,1,1,1,0,0,0,0,1,0,14.989407069567575
271661217,0,2,95000.0,12.0,39.0,0,2.0,1,0,1,1,1,0,0,0,0,1,0,14.989407069567575
271051254,0,1,110000.0,12.0,110.0,0,4.0,2,0,2,0,0,0,1,1,0,0,0,14.989407069567575
273449903,2,2,120000.0,12.0,60.0,1,3.0,1,0,0,0,0,0,1,0,0,1,0,14.989407069567575
273726703,0,0,25000.0,12.0,34.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,14.989407069567575
274907207,0,0,26000.0,12.0,32.0,1,1.0,1,0,1,0,1,0,0,0,1,1,0,14.989407069567575
274779216,0,0,27000.0,12.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,14.989407069567575
274518607,0,0,28000.0,12.0,33.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,14.989407069567575
273682679,0,0,29000.0,12.0,34.5,0,1.0,1,0,2,0,1,0,0,1,0,1,1,14.989407069567575
251792950,0,0,29000.0,12.0,39.0,1,1.0,1,0,1,1,1,0,0,1,1,1,0,14.989407069567575
273695051,0,0,29000.0,12.0,36.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,14.989407069567575
274045115,0,0,30000.0,12.0,37.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,14.989407069567575
204883618,0,0,30000.0,12.0,40.0,0,1.0,0,1,1,0,1,0,0,1,0,0,0,14.989407069567575
206692191,0,0,34000.0,12.0,38.0,0,2.0,0,1,2,0,0,0,1,0,1,1,0,14.989407069567575
274970355,0,0,35000.0,12.0,42.1,0,2.0,0,1,1,0,1,0,0,1,0,1,1,14.989407069567575
274948843,0,0,35000.0,12.0,35.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,14.989407069567575
274631062,0,0,35000.0,12.0,44.0,0,2.0,1,0,2,0,1,0,0,1,0,1,1,14.989407069567575
274618910,0,0,35000.0,12.0,45.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,14.989407069567575
274660562,0,1,36000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,14.989407069567575
203717379,0,1,37000.0,12.0,36.0,0,1.0,1,0,1,1,1,0,0,0,0,1,1,14.989407069567575
274110384,0,0,39900.0,12.0,50.0,0,2.0,0,1,2,0,1,0,0,0,0,1,1,14.989407069567575
274409038,0,0,40000.0,12.0,58.0,1,2.0,0,1,2,0,1,0,0,1,0,1,0,14.989407069567575
274096222,0,0,40000.0,12.0,45.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,14.989407069567575
265413614,0,1,40000.0,12.0,38.6,0,1.0,1,0,2,0,1,0,0,0,0,0,0,14.989407069567575
268667985,0,1,40000.0,12.0,37.9,0,1.0,1,0,2,0,1,0,0,1,0,1,0,14.989407069567575
233462094,0,0,40000.0,12.0,40.0,0,1.0,1,0,1,0,1,0,0,1,0,1,1,14.989407069567575
274569368,0,0,41000.0,12.0,48.0,0,2.0,0,1,1,0,1,0,0,0,1,0,0,14.989407069567575
274872956,0,1,42000.0,12.0,39.0,1,1.0,1,0,3,0,1,0,0,0,1,0,0,14.989407069567575
273599310,0,0,43000.0,12.0,59.7,0,3.0,0,1,1,0,1,0,0,0,1,0,0,14.989407069567575
274620830,0,0,45000.0,12.0,63.0,0,2.0,0,1,2,0,1,0,0,2,0,1,0,14.989407069567575
272906921,0,1,45000.0,12.0,34.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,14.989407069567575
244150785,0,1,45000.0,12.0,52.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.989407069567575
274650375,0,0,45000.0,12.0,38.5,0,1.0,1,0,2,0,1,0,0,1,0,1,0,14.989407069567575
273496792,0,1,46000.0,12.0,45.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,14.989407069567575
274142380,1,0,42000.0,12.0,33.0,0,1.0,0,1,1,1,1,0,0,0,0,0,0,14.989407069567575
273550694,1,1,52500.0,12.0,51.0,0,2.0,0,1,0,0,1,0,0,0,1,1,1,14.989407069567575
274657752,1,0,54500.0,12.0,63.0,1,3.0,0,1,0,0,0,0,1,0,1,1,0,14.989407069567575
274881361,0,1,55000.0,12.0,54.0,1,2.0,0,1,3,0,0,1,0,0,1,0,0,14.989407069567575
273441096,0,0,55000.0,12.0,65.0,0,3.0,0,1,1,0,1,0,0,1,0,1,0,14.989407069567575
274568180,0,1,59990.0,12.0,34.0,1,0.0,1,0,1,0,0,1,0,0,0,0,0,14.989407069567575
274522898,0,1,60000.0,12.0,55.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,14.989407069567575
155011589,0,1,60000.0,12.0,60.0,0,2.0,0,1,1,1,0,0,1,1,0,0,0,14.989407069567575
241722309,0,0,62000.0,12.0,64.0,0,3.0,0,1,1,0,1,0,0,1,1,1,0,14.989407069567575
273345484,0,1,63000.0,12.0,80.0,0,3.0,0,1,1,1,0,1,0,0,1,1,0,14.989407069567575
274686331,1,1,35000.0,12.0,30.0,1,0.0,1,0,1,0,1,0,0,0,0,0,0,14.989407069567575
274424112,0,0,32000.0,12.0,37.6,0,1.0,1,1,2,0,0,1,0,1,0,1,0,14.989407069567575
265556257,0,0,34000.0,12.0,31.0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,14.989407069567575
250753495,0,0,35000.0,12.0,30.0,0,1.0,0,1,2,0,1,0,0,0,1,1,0,14.989407069567575
274464300,0,1,35000.0,12.0,36.0,1,1.0,1,0,0,0,1,0,0,0,0,1,1,14.989407069567575
274218683,0,1,35000.0,12.0,36.2,0,1.0,1,0,2,0,0,0,1,0,1,1,0,14.989407069567575
231656842,0,0,39000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,14.989407069567575
206625522,0,1,40000.0,12.0,27.0,1,0.0,1,0,2,1,1,0,0,0,0,1,0,14.989407069567575
272781274,0,0,40000.0,12.0,47.0,0,2.0,0,1,2,0,0,0,1,0,2,0,0,14.989407069567575
274983897,0,1,41000.0,12.0,33.0,0,1.0,0,1,2,0,1,0,0,0,1,0,0,14.989407069567575
256573931,0,0,45000.0,12.0,38.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,14.989407069567575
274377074,0,1,45000.0,12.0,50.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,12.85064501531401
271106526,0,1,45000.0,12.0,32.4,1,1.0,1,0,2,1,1,0,0,1,0,0,0,14.989407069567575
206084947,0,1,45000.0,15.0,45.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,13.121922200552593
272528855,0,2,49000.0,12.0,58.0,0,3.0,0,1,1,0,1,0,0,1,0,1,0,14.989407069567575
274681282,0,2,50000.0,12.0,43.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,14.989407069567575
226637516,0,1,57000.0,12.0,57.0,1,2.0,1,0,1,2,0,0,1,0,1,1,0,14.989407069567575
159253784,0,0,60000.0,12.0,52.0,0,3.0,0,1,1,0,0,0,1,0,1,1,1,14.989407069567575
257387376,1,2,65000.0,12.0,47.0,1,2.0,0,1,3,1,1,0,0,0,0,1,1,14.989407069567575
151493051,0,0,65000.0,12.0,60.4,0,2.0,0,1,1,1,1,0,0,0,2,1,1,14.989407069567575
271542889,0,2,79000.0,12.0,100.0,0,3.0,1,0,2,1,0,0,1,1,1,1,0,14.989407069567575
274642844,0,1,35000.0,12.0,36.2,0,1.0,1,0,1,1,0,1,0,0,1,1,0,14.989407069567575
274583371,0,0,38000.0,12.0,39.0,0,1.0,1,0,2,1,1,0,0,0,1,1,0,14.989407069567575
274720765,0,0,40000.0,12.0,55.4,0,2.0,0,1,1,1,0,0,1,0,2,1,1,14.989407069567575
274663658,0,1,42000.0,12.0,33.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,14.989407069567575
242436883,0,1,45000.0,12.0,57.7,0,2.0,1,0,1,1,0,0,1,1,0,1,1,14.989407069567575
274310880,0,0,46000.0,12.0,44.0,0,2.0,0,1,2,0,1,0,0,0,1,0,0,14.989407069567575
274897764,0,0,47000.0,12.0,51.0,0,2.0,0,1,2,0,1,0,0,1,0,1,0,14.989407069567575
274485563,0,1,48000.0,12.0,44.4,0,2.0,1,0,1,0,1,0,0,0,0,1,0,14.989407069567575
196342745,0,0,50000.0,12.0,44.5,0,2.0,0,1,1,0,1,0,0,0,0,1,0,14.989407069567575
274192646,0,1,50000.0,12.0,35.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,14.989407069567575
267446107,0,0,40000.0,10.0,32.0,0,1.0,1,0,0,0,0,1,0,0,0,1,0,9.233102951422369
273782036,0,0,38000.0,10.0,32.0,0,1.0,1,0,0,0,1,0,0,0,0,1,1,9.233102951422369
267771276,0,0,45000.0,8.5,43.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,7.362412388855322
274835996,0,0,45000.0,8.5,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,7.362412388855322
273925125,0,1,45000.0,8.5,40.0,0,1.0,1,0,2,0,1,0,0,0,1,0,0,7.362412388855322
172465750,0,1,50000.0,8.5,45.0,0,2.0,0,1,2,0,0,0,1,0,1,1,0,7.362412388855322
275004828,0,0,25000.0,10.0,33.0,0,1.0,0,1,0,0,1,0,0,0,1,1,1,9.233102951422369
274995577,0,1,39500.0,10.0,42.0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,10.428605586202416
274620258,0,0,55000.0,8.5,57.0,0,3.0,0,1,1,0,1,0,0,0,0,1,1,7.362412388855322
224452424,0,1,45000.0,8.5,40.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,7.362412388855322
274778698,0,0,33000.0,8.5,35.0,0,1.0,0,1,2,0,1,0,0,0,1,1,0,7.362412388855322
274867398,0,0,40000.0,8.5,43.0,0,2.0,1,0,1,0,1,0,0,0,1,1,1,7.362412388855322
274716460,0,0,35000.0,10.0,45.0,0,2.0,0,1,0,0,1,0,0,0,1,1,1,8.14992585433685
272614200,0,0,50000.0,10.0,50.3,0,2.0,0,1,2,0,1,0,0,1,0,1,1,8.14992585433685
274754960,0,0,30000.0,10.0,40.0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,8.14992585433685
224825965,0,1,36000.0,10.0,38.0,0,1.0,1,0,2,0,1,0,0,0,1,1,1,9.233102951422369
248237515,0,1,37999.0,8.5,35.0,0,1.0,1,0,1,1,0,1,0,0,1,1,0,7.362412388855322
274985991,0,1,45000.0,10.0,40.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,9.233102951422369
272119337,0,1,60000.0,10.0,57.0,0,2.0,0,1,0,0,1,0,0,0,0,0,0,9.233102951422369
156679179,0,0,30000.0,10.0,33.0,1,1.0,1,0,0,0,1,0,0,0,0,1,0,9.233102951422369
167320732,0,0,30000.0,10.0,35.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,10.428605586202416
273824707,0,0,33000.0,10.0,36.0,0,1.0,0,1,0,0,1,0,0,0,1,1,1,9.233102951422369
274732781,0,0,35000.0,10.0,43.0,0,2.0,0,1,0,0,1,0,0,0,2,1,0,10.428605586202416
273811803,0,0,37000.0,10.0,43.0,0,2.0,0,1,2,0,1,0,0,1,0,1,1,9.233102951422369
274756055,0,1,37000.0,14.0,36.0,0,1.0,0,1,1,0,1,0,0,0,0,1,0,8.208774692743107
274337610,0,0,38000.0,10.0,34.0,0,2.0,1,0,1,0,1,0,0,0,0,1,1,8.14992585433685
274762906,0,0,38000.0,8.5,41.3,0,2.0,1,0,0,0,1,0,0,0,1,1,0,7.362412388855322
273670396,0,0,39000.0,10.0,42.0,0,2.0,0,1,0,0,1,0,0,0,1,1,1,9.233102951422369
274398222,0,0,40000.0,10.0,44.2,0,2.0,1,0,1,0,1,0,0,1,0,1,1,10.428605586202416
274602972,0,1,40000.0,10.0,46.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,9.233102951422369
252943389,0,2,40000.0,10.0,38.0,0,1.0,1,0,2,0,1,0,0,1,0,0,0,9.233102951422369
274707211,0,1,42000.0,8.5,42.0,0,2.0,1,0,1,0,0,0,1,0,1,1,0,7.362412388855322
273012304,0,0,42000.0,10.0,44.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,9.233102951422369
273925077,0,0,42000.0,9.0,42.0,0,2.0,0,1,0,0,1,0,0,0,2,1,0,9.353431727306436
269294935,0,0,43000.0,10.0,40.0,0,1.0,1,0,2,0,1,0,0,0,0,1,0,9.233102951422369
274985134,0,1,45000.0,10.0,35.0,0,1.0,1,0,2,0,1,0,0,0,1,1,0,9.233102951422369
274017716,0,0,45000.0,10.0,38.0,0,2.0,1,0,2,0,1,0,0,0,1,1,1,9.233102951422369
274950392,0,0,45000.0,10.0,44.0,0,2.0,0,1,2,0,1,0,0,0,1,1,1,9.233102951422369
274249538,0,0,45000.0,10.0,68.0,0,2.0,0,1,0,0,1,0,0,0,0,1,0,9.233102951422369
258912981,0,1,45000.0,14.0,56.0,0,3.0,1,0,0,0,1,0,0,0,1,0,0,8.208774692743107
273532192,0,1,48000.0,10.0,51.0,0,2.0,0,1,0,0,1,0,0,0,1,1,0,10.428605586202416
273219644,0,0,48000.0,10.0,56.0,0,2.0,1,0,2,0,1,0,0,0,0,0,0,10.428605586202416
273253017,0,1,50000.0,8.5,56.0,0,3.0,1,0,0,0,1,0,0,0,0,1,0,7.362412388855322
274835998,0,1,50000.0,10.0,48.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,9.233102951422369
274314871,0,1,50000.0,10.0,40.0,0,1.0,0,1,2,0,1,0,0,0,2,1,0,9.233102951422369
274440371,0,0,50000.0,10.0,63.0,0,3.0,0,1,1,0,1,0,0,1,0,1,0,10.428605586202416
273516768,0,1,50000.0,10.0,48.0,0,1.0,1,0,0,0,1,0,0,0,0,1,1,8.14992585433685
274828046,0,0,50000.0,8.5,55.0,0,2.0,0,1,2,0,1,0,0,0,2,1,0,7.362412388855322
273866657,0,1,55000.0,8.5,31.0,0,1.0,1,0,0,0,0,1,0,0,0,1,0,7.362412388855322
232362985,0,1,55000.0,8.5,47.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,7.362412388855322
274739298,0,1,55000.0,10.0,52.0,0,2.0,0,1,2,0,0,1,0,0,0,1,1,10.428605586202416
274041193,0,0,55000.0,8.5,55.0,0,3.0,1,0,0,0,0,1,0,0,1,1,0,7.362412388855322
273926694,0,1,55000.0,10.0,62.0,0,2.0,0,1,2,1,1,0,0,0,1,1,0,9.233102951422369
266801987,1,0,60000.0,10.0,63.0,1,2.0,0,1,0,0,0,1,0,0,0,0,0,9.233102951422369
274685640,0,1,60000.0,10.0,42.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,10.428605586202416
273778256,0,1,60000.0,10.0,45.0,0,2.0,1,0,0,0,1,0,0,0,1,1,1,10.428605586202416
274157770,0,1,65000.0,10.0,60.0,0,2.0,0,1,2,2,1,0,0,2,0,1,0,8.14992585433685
274067131,0,1,65000.0,8.5,57.0,0,2.0,0,1,1,1,1,0,0,2,0,1,0,7.362412388855322
274925489,0,1,65000.0,8.5,52.0,1,2.0,0,1,2,0,0,0,1,1,0,1,0,7.362412388855322
274781911,0,1,65000.0,8.5,55.0,0,2.0,1,0,2,0,0,0,1,0,0,1,1,7.362412388855322
270179850,0,1,66000.0,10.0,52.0,0,2.0,0,1,2,0,0,0,1,2,1,1,0,10.428605586202416
274683746,0,1,75000.0,14.0,46.0,0,1.0,1,0,3,0,0,0,1,0,1,0,0,8.208774692743107
274195102,0,1,75000.0,8.5,60.0,0,2.0,1,0,4,0,0,0,1,0,0,1,0,7.362412388855322
274966614,0,0,45000.0,10.0,33.0,0,2.0,1,0,1,0,0,1,0,0,0,1,1,9.233102951422369
274826429,0,0,30000.0,10.0,38.0,0,1.0,0,1,0,0,1,0,0,0,0,1,1,9.233102951422369
272835846,0,0,30000.0,10.0,32.0,0,1.0,1,0,1,0,1,0,0,0,1,1,0,10.428605586202416
274397096,0,0,33000.0,8.5,36.0,0,1.0,1,0,1,1,1,0,0,0,1,1,0,7.362412388855322
274758980,0,0,33000.0,8.5,35.0,0,1.0,1,0,1,0,1,0,0,1,0,0,0,7.362412388855322
274998405,0,0,34000.0,8.5,34.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,7.362412388855322
273773221,0,0,35000.0,8.5,40.0,0,1.0,0,1,1,1,1,0,0,1,1,1,1,7.362412388855322
274731935,0,1,35000.0,10.0,33.0,0,1.0,0,1,2,0,1,0,0,1,0,1,1,10.428605586202416
274623676,0,0,38000.0,8.5,37.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,7.362412388855322
273829434,0,1,38000.0,10.0,48.0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,9.233102951422369
274859280,0,1,40000.0,10.0,39.0,0,2.0,1,0,1,0,1,0,0,0,1,1,0,9.233102951422369
274056479,0,1,40000.0,8.5,42.0,1,1.0,1,0,4,0,1,0,0,0,1,1,1,7.362412388855322
273792252,0,1,40000.0,10.0,40.0,1,1.0,1,0,4,2,1,0,0,0,1,1,1,8.14992585433685
269860139,0,0,40000.0,10.0,38.0,0,2.0,1,0,1,0,1,0,0,0,1,0,0,10.428605586202416
274255385,0,0,40000.0,10.0,44.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,9.233102951422369
274974718,0,0,42000.0,10.0,35.0,0,1.0,0,1,1,0,1,0,0,0,0,1,1,9.233102951422369
274902439,0,2,42000.0,8.5,31.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,7.362412388855322
274435581,0,0,43000.0,10.0,55.0,0,2.0,0,1,2,0,0,0,1,0,1,1,0,10.428605586202416
215229282,0,0,43000.0,8.5,39.0,0,2.0,0,1,0,0,1,0,0,0,1,0,0,7.362412388855322
154317462,0,1,43000.0,10.0,38.0,0,1.0,0,1,2,0,1,0,0,0,1,1,1,9.233102951422369
274932540,0,0,44000.0,8.0,46.0,0,2.0,0,1,1,0,0,1,0,0,0,0,0,10.889922792661743
250121653,0,0,45000.0,10.0,45.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,9.233102951422369
260865697,0,0,45000.0,10.0,45.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,10.428605586202416
272065985,0,0,45000.0,10.0,31.0,0,1.0,1,0,1,0,1,0,0,0,1,1,1,9.233102951422369
274406117,0,0,45000.0,8.5,43.0,0,2.0,0,1,0,0,1,0,0,0,1,1,0,7.362412388855322
274284840,0,0,45000.0,10.0,45.0,0,2.0,0,1,1,0,1,0,0,0,0,1,0,10.428605586202416
273693905,0,1,45000.0,10.0,44.0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,9.233102951422369
274972287,0,0,47000.0,10.0,47.6,0,2.0,0,1,1,1,1,0,0,0,2,0,1,10.428605586202416
272953103,1,0,48000.0,14.0,40.0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,8.208774692743107
274987706,0,1,50000.0,8.5,35.0,0,1.0,1,0,2,0,1,0,0,0,0,1,1,7.362412388855322
274905380,0,0,50000.0,12.0,40.0,0,2.0,0,1,1,0,1,0,0,1,0,1,0,12.85064501531401
274879863,0,1,60000.0,10.0,65.0,0,3.0,0,1,1,1,0,1,0,1,0,1,1,9.233102951422369
271995550,0,1,60000.0,14.0,42.0,0,2.0,1,0,3,0,1,0,0,0,0,0,0,8.208774692743107
273107870,0,2,60000.0,10.0,42.0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,10.428605586202416
274382153,0,2,65000.0,8.5,60.0,0,2.0,0,1,2,0,1,0,0,0,2,1,1,7.362412388855322
274201910,1,0,71000.0,4.5,69.0,1,3.0,0,1,0,0,0,0,1,1,0,1,1,7.326640698139867
271360786,0,2,77000.0,10.0,91.0,0,3.0,1,1,1,0,0,0,1,0,1,1,0,9.233102951422369
267514488,0,0,28000.0,10.0,51.0,1,1.0,0,1,1,1,1,0,0,0,1,0,0,9.233102951422369
274672892,0,1,38000.0,10.0,38.0,0,1.0,0,2,2,0,1,0,0,1,0,1,0,9.233102951422369
235627951,0,0,38500.0,8.5,32.0,0,0.0,1,0,1,0,1,0,0,0,1,0,0,7.362412388855322
228461131,0,0,40000.0,10.0,32.7,0,1.0,0,1,1,1,0,1,0,1,0,1,0,10.428605586202416
209101984,0,1,41000.0,14.0,38.0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,8.208774692743107
274998074,0,1,45000.0,10.0,45.0,0,2.0,1,1,0,0,1,0,0,0,1,1,0,10.428605586202416
269792071,0,1,47000.0,8.5,34.0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,7.362412388855322
253804191,0,0,49000.0,10.0,50.0,0,2.0,1,0,2,0,1,0,0,1,0,1,0,9.233102951422369
273407482,0,1,50000.0,10.0,40.0,0,1.0,1,0,2,0,1,0,0,0,2,1,0,9.233102951422369
274548841,0,0,50000.0,10.0,48.0,0,2.0,0,1,0,0,1,0,0,0,0,1,0,9.233102951422369
273533303,0,0,54000.0,8.5,51.0,0,3.0,1,0,0,0,0,1,0,0,0,1,0,7.362412388855322
258159736,0,1,60000.0,10.0,45.0,0,2.0,1,0,1,0,1,0,0,0,1,1,0,10.428605586202416
274757577,0,1,68000.0,8.5,47.0,0,2.0,1,0,2,0,0,0,1,0,2,1,1,7.362412388855322
274873645,0,0,35000.0,9.0,30.5,0,1.0,1,0,0,0,1,0,0,0,1,1,1,9.353431727306436
274634182,0,0,40000.0,10.0,38.0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,9.233102951422369
274498840,0,0,40000.0,10.0,59.0,0,2.0,0,1,0,0,1,0,0,0,1,0,0,9.233102951422369
274757662,0,0,43000.0,8.5,40.0,0,2.0,0,1,1,0,1,0,0,0,0,1,1,7.362412388855322
236995545,0,1,45000.0,9.0,32.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,9.353431727306436
274402147,0,0,45000.0,10.0,46.0,0,2.0,0,1,2,0,1,0,0,0,1,1,0,9.233102951422369
274893394,0,2,55000.0,9.0,41.0,0,2.0,1,0,0,0,0,0,1,0,1,0,0,9.353431727306436
274945632,0,1,67000.0,10.0,88.1,0,3.0,0,1,1,1,0,0,1,0,1,1,0,9.233102951422369
274855223,0,2,75000.0,10.0,46.4,0,2.0,1,0,2,0,1,0,0,0,1,1,1,9.233102951422369
274732131,0,1,50000.0,10.0,50.0,0,2.0,1,0,1,1,1,0,0,0,1,1,1,10.889922792661743
274794338,0,1,54000.0,15.0,58.0,0,2.0,0,1,3,0,1,0,0,1,0,1,1,14.057396200915043
274849188,0,1,38000.0,10.0,38.0,1,1.0,1,0,1,1,1,0,0,1,0,0,0,10.889922792661743
274949744,2,2,85000.0,15.0,48.0,1,2.0,0,1,2,1,0,0,1,1,1,1,1,14.057396200915043
274692291,2,2,130000.0,10.0,53.0,1,2.0,1,0,2,1,0,0,1,0,0,1,1,10.889922792661743
274945246,0,1,35000.0,15.0,44.0,0,1.0,0,1,2,0,1,0,0,0,1,1,1,14.057396200915043
269131419,0,0,35000.0,15.0,40.0,1,1.0,1,0,3,0,1,0,0,1,0,0,0,14.057396200915043
273110684,0,1,45000.0,10.0,44.5,1,1.0,1,0,2,2,1,0,0,1,0,1,0,10.889922792661743
274797786,0,0,50000.0,10.0,54.4,1,2.0,0,1,2,1,1,0,0,0,1,1,1,10.889922792661743
274602995,0,1,52000.0,15.0,50.0,0,2.0,1,0,1,0,0,0,1,1,0,1,1,14.057396200915043
264252843,0,0,50000.0,10.0,62.0,0,3.0,0,1,1,0,1,0,0,0,1,0,0,10.889922792661743
274089652,0,1,60000.0,15.0,56.0,0,3.0,1,0,1,0,0,0,1,1,0,1,1,14.057396200915043
274930859,0,0,33000.0,10.0,31.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,10.889922792661743
274493633,0,0,35000.0,15.0,40.0,1,1.0,1,0,3,0,1,0,0,1,0,1,0,14.057396200915043
238065875,0,1,36000.0,10.0,50.0,1,2.0,0,1,1,0,1,0,0,0,1,1,1,10.889922792661743
273087205,0,0,37000.0,15.0,31.0,0,1.0,1,0,0,0,1,0,0,0,1,1,1,14.057396200915043
274645046,0,0,45000.0,10.0,55.0,0,2.0,0,1,1,1,1,0,0,1,0,1,1,10.889922792661743
274635011,0,0,45000.0,15.0,36.0,0,1.0,1,0,2,0,1,0,0,0,0,1,0,15.817964477740873
273215534,0,1,47000.0,10.0,53.0,0,2.0,1,0,1,0,0,1,0,0,1,1,1,10.889922792661743
273555367,0,1,50000.0,10.0,55.0,1,2.0,0,1,4,0,1,0,0,0,1,1,0,10.889922792661743
274189395,0,1,50000.0,10.0,51.0,0,2.0,0,1,1,1,1,0,0,0,1,0,1,10.889922792661743
271818486,0,1,60000.0,15.0,45.0,0,2.0,1,0,1,0,1,0,0,0,1,0,0,14.057396200915043
274877218,2,2,65000.0,10.0,45.0,1,1.0,1,0,2,2,0,1,0,1,0,0,0,10.889922792661743
274750575,0,2,90000.0,15.0,95.0,0,3.0,0,2,4,0,1,0,0,1,0,1,0,14.057396200915043
273256265,1,0,27000.0,15.0,32.0,0,1.0,1,0,1,0,1,0,0,0,1,1,1,15.817964477740873
273254308,0,0,31000.0,10.0,17.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,10.889922792661743
274903548,0,0,33000.0,10.0,32.0,0,1.0,1,0,1,0,0,1,0,0,0,1,1,10.889922792661743
274261604,0,1,34000.0,15.0,28.0,1,1.0,1,0,1,1,1,0,0,0,0,0,0,14.057396200915043
266537221,0,0,35000.0,10.0,31.0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,10.889922792661743
274639404,0,1,36000.0,10.0,36.7,1,1.0,1,0,1,0,1,0,0,0,0,1,0,10.889922792661743
190606674,0,0,37000.0,15.0,33.0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,14.057396200915043
273086130,0,0,38000.0,10.0,35.0,0,1.0,1,0,0,0,0,1,0,0,0,1,0,10.889922792661743
274930856,0,0,38000.0,15.0,36.0,0,1.0,0,1,1,1,1,0,0,1,0,0,0,14.057396200915043
274099402,0,0,38000.0,10.0,35.0,0,1.0,1,0,1,0,1,0,0,0,0,1,1,10.889922792661743
274860236,0,0,38000.0,10.0,32.0,0,1.0,1,0,0,0,1,0,0,0,0,1,0,10.889922792661743
273259142,0,0,40000.0,15.0,32.0,0,1.0,1,0,0,0,1,0,0,0,0,1,0,14.057396200915043
271623130,0,0,35000.0,15.0,41.3,0,2.0,0,1,1,0,1,0,0,0,1,0,0,14.057396200915043
274661831,0,1,40000.0,10.0,36.0,0,1.0,1,0,2,0,1,0,0,0,0,1,0,10.889922792661743
